Number_seasons,Games_played,At_bats,Runs,Hits,Doubles,Triples,Home_runs,RBIs,Walks,Strikeouts,Batting_average,On_base_pct,Slugging_pct,Fielding_ave,Position,binaryClass
20,1806.0,5029.0,768.0,1420.0,228.0,73.0,58.0,601.0,942.0,284.0,0.282,0.399,0.391,0.977,Outfield,P
17,1984.0,8021.0,1639.0,2532.0,285.0,161.0,69.0,1014.0,868.0,305.0,0.316,0.385,0.417,0.915,Outfield,P
14,1817.0,6622.0,1173.0,2103.0,356.0,128.0,96.0,926.0,937.0,276.0,0.318,0.406,0.453,0.951,Shortstop,N
13,915.0,3454.0,474.0,946.0,147.0,53.0,21.0,525.0,151.0,128.0,0.274,0.307,0.365,0.926,Catcher,P
14,1821.0,6656.0,953.0,2063.0,393.0,147.0,64.0,1166.0,571.0,367.0,0.31,0.37,0.442,0.964,Outfield,P
11,637.0,1802.0,244.0,452.0,87.0,11.0,78.0,272.0,336.0,414.0,0.251,0.372,0.441,0.973,Outfield,P
12,727.0,1397.0,176.0,337.0,57.0,17.0,18.0,128.0,120.0,218.0,0.241,0.304,0.345,0.982,Outfield,P
20,2409.0,8731.0,1196.0,2495.0,490.0,120.0,172.0,1311.0,955.0,869.0,0.286,0.359,0.428,0.99,First_base,P
12,1400.0,5141.0,650.0,1246.0,230.0,63.0,95.0,471.0,318.0,810.0,0.242,0.292,0.367,0.956,Shortstop,P
12,996.0,2848.0,250.0,687.0,84.0,12.0,14.0,231.0,143.0,329.0,0.241,0.285,0.294,0.966,Shortstop,P
12,1583.0,5980.0,735.0,1596.0,237.0,81.0,91.0,502.0,442.0,647.0,0.267,0.318,0.379,0.982,Outfield,P
11,739.0,2258.0,258.0,549.0,84.0,6.0,98.0,307.0,248.0,453.0,0.243,0.326,0.416,0.987,Catcher,P
10,1065.0,3760.0,560.0,894.0,106.0,48.0,4.0,295.0,455.0,131.0,0.238,0.322,0.295,0.96,Third_base,P
10,685.0,2021.0,283.0,508.0,77.0,10.0,69.0,339.0,243.0,328.0,0.251,0.335,0.402,0.984,Outfield,P
13,1414.0,5472.0,818.0,1682.0,335.0,92.0,65.0,874.0,514.0,272.0,0.307,0.369,0.438,0.979,Outfield,P
10,277.0,559.0,37.0,90.0,14.0,1.0,6.0,44.0,29.0,109.0,0.161,0.205,0.222,0.951,Third_base,P
12,983.0,3333.0,402.0,834.0,128.0,47.0,10.0,343.0,310.0,63.0,0.25,0.319,0.326,0.928,Shortstop,P
12,672.0,1849.0,179.0,458.0,90.0,12.0,15.0,228.0,253.0,152.0,0.248,0.343,0.334,0.981,Catcher,P
21,2792.0,10430.0,1736.0,3415.0,640.0,252.0,101.0,1732.0,963.0,327.0,0.327,0.39,0.466,0.94,Shortstop,N
12,1352.0,4426.0,636.0,1202.0,150.0,15.0,211.0,669.0,435.0,656.0,0.272,0.343,0.455,0.964,Outfield,P
11,1140.0,4254.0,528.0,1214.0,215.0,44.0,24.0,373.0,372.0,204.0,0.285,0.344,0.374,0.993,First_base,P
11,608.0,1585.0,114.0,360.0,69.0,3.0,35.0,192.0,150.0,213.0,0.227,0.296,0.341,0.982,Catcher,P
13,1421.0,5067.0,696.0,1423.0,244.0,71.0,118.0,679.0,416.0,501.0,0.281,0.339,0.427,0.949,Outfield,P
10,411.0,1004.0,132.0,251.0,30.0,6.0,12.0,97.0,95.0,183.0,0.25,0.315,0.328,0.97,Outfield,P
18,1905.0,6740.0,1037.0,2064.0,376.0,96.0,105.0,1023.0,817.0,325.0,0.306,0.383,0.437,0.906,Outfield,P
15,1784.0,6771.0,954.0,1991.0,399.0,76.0,124.0,997.0,330.0,600.0,0.294,0.331,0.43,0.961,Outfield,P
11,807.0,2651.0,385.0,786.0,126.0,37.0,10.0,214.0,245.0,175.0,0.296,0.358,0.383,0.968,Outfield,P
12,1359.0,4858.0,718.0,1475.0,235.0,117.0,64.0,688.0,535.0,254.0,0.304,0.374,0.44,0.963,Outfield,P
25,2383.0,8618.0,1057.0,2309.0,391.0,143.0,34.0,1121.0,774.0,79.0,0.268,0.331,0.358,0.938,Shortstop,N
18,1271.0,2945.0,372.0,799.0,142.0,30.0,49.0,380.0,308.0,316.0,0.271,0.341,0.39,0.947,Third_base,P
10,902.0,2558.0,331.0,670.0,88.0,31.0,66.0,284.0,245.0,470.0,0.262,0.33,0.398,0.977,Outfield,P
11,498.0,1426.0,119.0,317.0,41.0,6.0,0.0,116.0,97.0,151.0,0.222,0.281,0.259,0.975,Catcher,P
13,1491.0,5237.0,710.0,1359.0,215.0,59.0,7.0,520.0,490.0,357.0,0.259,0.328,0.327,0.958,Second_base,P
18,1993.0,7772.0,1201.0,2459.0,281.0,118.0,27.0,598.0,420.0,173.0,0.316,0.353,0.393,0.983,Outfield,N
20,2549.0,9459.0,1627.0,3152.0,605.0,191.0,113.0,1309.0,1091.0,376.0,0.333,0.404,0.473,0.975,Outfield,N
12,1059.0,3611.0,457.0,966.0,158.0,54.0,50.0,446.0,339.0,457.0,0.268,0.335,0.383,0.97,Second_base,P
12,1287.0,4479.0,594.0,1236.0,196.0,41.0,130.0,597.0,351.0,775.0,0.276,0.33,0.425,0.984,Outfield,P
17,1825.0,7647.0,1408.0,2105.0,231.0,96.0,26.0,867.0,420.0,326.0,0.275,0.314,0.341,0.885,Shortstop,N
14,1073.0,3494.0,348.0,870.0,81.0,35.0,6.0,303.0,181.0,33.0,0.249,0.301,0.297,0.966,Catcher,P
11,1205.0,4088.0,431.0,935.0,133.0,36.0,11.0,332.0,405.0,414.0,0.229,0.3,0.287,0.942,Shortstop,P
11,888.0,2866.0,339.0,782.0,109.0,34.0,29.0,341.0,243.0,165.0,0.273,0.332,0.365,0.966,Outfield,P
17,1912.0,6787.0,926.0,1884.0,334.0,69.0,164.0,824.0,468.0,1266.0,0.278,0.328,0.42,0.973,Outfield,P
10,564.0,1586.0,190.0,414.0,65.0,22.0,20.0,146.0,65.0,266.0,0.261,0.294,0.368,0.958,Shortstop,P
11,907.0,2797.0,358.0,703.0,103.0,36.0,27.0,255.0,261.0,409.0,0.251,0.315,0.343,0.956,Shortstop,P
10,860.0,2505.0,305.0,656.0,90.0,25.0,21.0,261.0,199.0,265.0,0.262,0.32,0.343,0.982,Catcher,P
19,1832.0,6185.0,802.0,1826.0,307.0,41.0,184.0,989.0,653.0,796.0,0.295,0.367,0.447,0.991,First_base,P
10,811.0,2781.0,415.0,794.0,152.0,44.0,43.0,290.0,180.0,170.0,0.286,0.331,0.418,0.975,Outfield,P
12,699.0,2274.0,216.0,498.0,73.0,15.0,3.0,166.0,132.0,215.0,0.219,0.263,0.268,0.946,Shortstop,P
10,800.0,1578.0,195.0,346.0,45.0,11.0,7.0,115.0,117.0,299.0,0.219,0.279,0.275,0.975,Second_base,P
10,1107.0,4385.0,915.0,1152.0,215.0,66.0,16.0,186.0,381.0,93.0,0.263,0.345,0.353,0.933,Outfield,P
11,1295.0,5024.0,875.0,1363.0,271.0,50.0,78.0,539.0,701.0,363.0,0.271,0.364,0.392,0.944,Third_base,P
17,1862.0,6099.0,867.0,1692.0,289.0,42.0,266.0,1178.0,828.0,842.0,0.277,0.366,0.469,0.973,Outfield,P
16,1753.0,6148.0,934.0,1838.0,347.0,101.0,75.0,838.0,696.0,540.0,0.299,0.371,0.425,0.983,Outfield,P
10,958.0,3117.0,474.0,848.0,107.0,33.0,127.0,539.0,317.0,453.0,0.272,0.346,0.45,0.983,Outfield,P
11,919.0,2322.0,302.0,503.0,59.0,8.0,96.0,315.0,489.0,514.0,0.217,0.357,0.373,0.985,Catcher,P
19,2410.0,9106.0,1289.0,2884.0,476.0,172.0,132.0,1248.0,650.0,559.0,0.317,0.367,0.45,0.966,Outfield,N
18,2324.0,7859.0,912.0,2006.0,407.0,58.0,160.0,886.0,412.0,1035.0,0.255,0.295,0.383,0.984,Second_base,P
15,1299.0,5335.0,849.0,1619.0,217.0,73.0,18.0,756.0,292.0,215.0,0.303,0.344,0.382,0.853,Third_base,P
11,646.0,1196.0,155.0,303.0,50.0,9.0,21.0,109.0,148.0,174.0,0.253,0.339,0.363,0.974,Outfield,P
15,1881.0,6650.0,964.0,1803.0,300.0,51.0,160.0,758.0,934.0,708.0,0.271,0.363,0.404,0.988,Outfield,P
11,1043.0,3502.0,324.0,916.0,167.0,20.0,66.0,421.0,218.0,381.0,0.262,0.307,0.377,0.984,Catcher,P
13,1673.0,5972.0,843.0,1706.0,278.0,65.0,202.0,870.0,596.0,927.0,0.286,0.353,0.455,0.992,First_base,P
10,730.0,1913.0,233.0,537.0,93.0,12.0,33.0,179.0,138.0,288.0,0.281,0.332,0.394,0.976,Outfield,P
12,1539.0,5765.0,696.0,1701.0,303.0,56.0,93.0,927.0,400.0,438.0,0.295,0.343,0.415,0.961,Third_base,P
11,978.0,3681.0,475.0,820.0,89.0,32.0,6.0,266.0,302.0,173.0,0.223,0.285,0.269,0.888,Third_base,P
15,1328.0,3774.0,447.0,938.0,176.0,15.0,134.0,534.0,436.0,491.0,0.249,0.327,0.41,0.991,Catcher,P
11,1025.0,3630.0,440.0,978.0,145.0,60.0,23.0,451.0,215.0,310.0,0.269,0.313,0.361,0.975,Outfield,P
11,959.0,2690.0,318.0,668.0,97.0,23.0,39.0,261.0,205.0,387.0,0.248,0.305,0.345,0.982,Second_base,P
18,2488.0,9350.0,1410.0,2711.0,434.0,88.0,426.0,1475.0,1045.0,1046.0,0.29,0.364,0.492,0.973,Outfield,N
19,2002.0,6780.0,1024.0,1981.0,306.0,74.0,251.0,1005.0,690.0,721.0,0.292,0.365,0.47,0.973,Outfield,P
11,1456.0,5481.0,781.0,1507.0,242.0,138.0,49.0,796.0,474.0,,0.275,0.336,0.396,0.955,Second_base,P
14,1397.0,4862.0,860.0,1552.0,285.0,77.0,196.0,913.0,566.0,287.0,0.319,0.393,0.53,0.958,Outfield,P
13,1023.0,2959.0,358.0,768.0,157.0,12.0,70.0,331.0,227.0,392.0,0.26,0.315,0.392,0.989,Outfield,P
19,2292.0,7706.0,1798.0,2654.0,525.0,71.0,521.0,1839.0,2019.0,709.0,0.344,0.483,0.634,0.974,Outfield,N
10,842.0,2373.0,284.0,640.0,106.0,11.0,33.0,173.0,126.0,211.0,0.27,0.311,0.365,0.981,Outfield,P
13,1201.0,4553.0,809.0,1159.0,228.0,85.0,64.0,667.0,506.0,532.0,0.255,0.332,0.384,0.866,Third_base,P
14,1942.0,7588.0,1067.0,2134.0,177.0,71.0,20.0,458.0,552.0,684.0,0.281,0.331,0.331,0.963,Shortstop,P
10,960.0,3981.0,725.0,1100.0,152.0,91.0,58.0,594.0,349.0,222.0,0.276,0.337,0.404,0.903,Outfield,P
14,812.0,2056.0,237.0,536.0,96.0,22.0,24.0,226.0,292.0,289.0,0.261,0.357,0.364,0.972,Catcher,P
18,1525.0,4778.0,580.0,1358.0,252.0,32.0,32.0,621.0,356.0,280.0,0.284,0.336,0.37,0.977,Catcher,P
12,1348.0,4760.0,884.0,1461.0,266.0,67.0,244.0,1062.0,674.0,713.0,0.307,0.395,0.545,0.965,Outfield,N
10,602.0,1765.0,206.0,455.0,84.0,8.0,24.0,189.0,215.0,163.0,0.258,0.341,0.355,0.99,Catcher,P
12,1403.0,5094.0,731.0,1397.0,227.0,71.0,67.0,438.0,282.0,866.0,0.274,0.315,0.386,0.982,Outfield,P
12,1164.0,3172.0,249.0,682.0,104.0,16.0,30.0,268.0,214.0,538.0,0.215,0.265,0.286,0.971,Shortstop,P
17,1327.0,4003.0,362.0,1039.0,147.0,81.0,25.0,455.0,264.0,285.0,0.26,0.307,0.355,0.962,Catcher,P
12,1175.0,4715.0,834.0,1281.0,221.0,112.0,49.0,672.0,389.0,643.0,0.272,0.332,0.397,0.859,Shortstop,P
10,1139.0,4171.0,632.0,1195.0,144.0,62.0,18.0,302.0,489.0,309.0,0.287,0.362,0.364,0.971,Outfield,P
12,795.0,2072.0,267.0,543.0,73.0,11.0,86.0,310.0,277.0,278.0,0.262,0.351,0.432,0.972,Catcher,P
15,1220.0,3049.0,349.0,793.0,125.0,33.0,21.0,305.0,241.0,376.0,0.26,0.316,0.343,0.98,Outfield,P
11,1198.0,4968.0,779.0,1440.0,213.0,109.0,18.0,207.0,229.0,71.0,0.29,0.327,0.387,0.918,Outfield,P
13,1280.0,5371.0,965.0,1467.0,228.0,132.0,68.0,601.0,418.0,547.0,0.273,0.329,0.403,0.895,Outfield,P
10,548.0,1317.0,161.0,353.0,52.0,15.0,1.0,161.0,159.0,67.0,0.268,0.347,0.333,0.984,Catcher,P
17,1796.0,5587.0,830.0,1585.0,257.0,63.0,147.0,830.0,921.0,479.0,0.284,0.388,0.431,0.989,Outfield,P
11,1119.0,4153.0,584.0,1219.0,203.0,76.0,94.0,723.0,209.0,407.0,0.294,0.328,0.447,0.941,Shortstop,P
13,1301.0,4330.0,498.0,1102.0,176.0,15.0,65.0,506.0,626.0,428.0,0.255,0.351,0.347,0.989,Catcher,P
15,1920.0,6653.0,1105.0,1665.0,285.0,39.0,291.0,964.0,1224.0,1427.0,0.25,0.369,0.436,0.981,Outfield,P
11,1221.0,4240.0,525.0,1149.0,209.0,45.0,58.0,481.0,482.0,437.0,0.271,0.349,0.383,0.975,Outfield,P
23,3308.0,11988.0,1816.0,3419.0,646.0,59.0,452.0,1844.0,1845.0,1393.0,0.285,0.382,0.462,0.981,Outfield,N
10,574.0,1853.0,203.0,467.0,77.0,29.0,4.0,201.0,110.0,,0.252,0.309,0.331,0.927,Third_base,P
15,1269.0,3584.0,357.0,816.0,118.0,16.0,102.0,410.0,342.0,726.0,0.228,0.3,0.355,0.987,Catcher,P
13,1603.0,5891.0,876.0,1621.0,291.0,52.0,277.0,1152.0,792.0,867.0,0.275,0.362,0.483,0.99,First_base,P
10,690.0,2733.0,467.0,741.0,174.0,57.0,10.0,303.0,175.0,186.0,0.271,0.317,0.387,0.878,Outfield,P
18,2109.0,7346.0,1215.0,1863.0,337.0,56.0,139.0,683.0,1614.0,920.0,0.254,0.395,0.371,0.957,Third_base,P
10,730.0,2466.0,274.0,645.0,128.0,34.0,32.0,347.0,152.0,312.0,0.262,0.308,0.38,0.964,Second_base,P
14,1408.0,3659.0,453.0,969.0,180.0,23.0,80.0,422.0,332.0,589.0,0.265,0.332,0.392,0.981,Outfield,P
10,1211.0,4627.0,812.0,1491.0,236.0,93.0,42.0,592.0,550.0,390.0,0.322,0.399,0.441,0.953,Outfield,N
10,1120.0,3535.0,507.0,975.0,186.0,43.0,61.0,456.0,415.0,382.0,0.276,0.357,0.405,0.974,Outfield,P
11,1234.0,4131.0,572.0,1093.0,159.0,22.0,237.0,776.0,383.0,755.0,0.265,0.331,0.486,0.968,Outfield,P
19,1280.0,4546.0,617.0,1224.0,222.0,76.0,26.0,620.0,390.0,323.0,0.269,0.339,0.369,0.952,Catcher,P
12,1095.0,3283.0,353.0,773.0,130.0,22.0,91.0,352.0,246.0,678.0,0.235,0.291,0.372,0.941,Third_base,P
13,1456.0,5304.0,695.0,1566.0,275.0,105.0,58.0,796.0,242.0,404.0,0.295,0.331,0.419,0.928,Third_base,P
13,1453.0,5144.0,681.0,1477.0,245.0,26.0,207.0,792.0,533.0,910.0,0.287,0.355,0.466,0.981,Outfield,P
